policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
347442,FL,MIAMI DADE COUNTY,0,655534.62,0,0,655534.62,1070334.64,0,0,0,0,25.883961,-80.294922,Residential,Masonry,1
329593,FL,MIAMI DADE COUNTY,0,21839.22,0,0,21839.22,20441.51,0,0,0,0,25.883961,-80.294922,Residential,Wood,1
303442,FL,MIAMI DADE COUNTY,115200,115200,115200,115200,115200,102643.2,0,5760,0,0,25.86652,-80.318047,Residential,Wood,1
342510,FL,MIAMI DADE COUNTY,631019.7,631019.7,0,0,631019.7,757306.93,0,0,0,0,25.86459,-80.31975,Residential,Masonry,1
856792,FL,MIAMI DADE COUNTY,84240,84240,84240,84240,84240,134013.63,0,0,0,0,25.866716,-80.298462,Residential,Wood,1
268176,FL,MIAMI DADE COUNTY,1076347.8,1076347.8,1076347.8,1076347.8,1076347.8,1672450.74,0,0,0,0,25.86652,-80.317917,Residential,Masonry,1
413171,FL,MIAMI DADE COUNTY,0,6868800,0,6868800,6868800,6848537.04,0,343440,0,0,25.871347,-80.321732,Commercial,Reinforced Masonry,1
820509,FL,MIAMI DADE COUNTY,0,137604.34,0,0,137604.34,210655.73,0,0,0,0,25.87632,-80.306206,Residential,Wood,1
890050,FL,MIAMI DADE COUNTY,0,137604.34,0,0,137604.34,203096.3,0,0,0,0,25.87632,-80.306206,Residential,Wood,1
639331,FL,MIAMI DADE COUNTY,0,18270.3,0,0,18270.3,18682.84,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
623328,FL,MIAMI DADE COUNTY,0,687005.55,0,0,687005.55,962666.53,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
481020,FL,MIAMI DADE COUNTY,0,227019.15,0,0,227019.15,291049.9,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
365510,FL,MIAMI DADE COUNTY,0,15417.04,0,0,15417.04,19716.7,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
234126,FL,MIAMI DADE COUNTY,0,16646.87,0,0,16646.87,23771.73,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
419805,FL,MIAMI DADE COUNTY,0,133107.43,0,0,133107.43,217404.64,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
933318,FL,MIAMI DADE COUNTY,0,7521940.49,0,0,7521940.49,10350000,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Masonry,1
907115,FL,MIAMI DADE COUNTY,0,1044882.9,0,1044882.9,1044882.9,1232468.64,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
326264,FL,MIAMI DADE COUNTY,0,174477.6,0,174477.6,174477.6,292540.31,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
229623,FL,MIAMI DADE COUNTY,0,167538.15,0,0,167538.15,289908.01,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
528713,FL,MIAMI DADE COUNTY,0,397347.95,0,0,397347.95,660153.88,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
289383,FL,MIAMI DADE COUNTY,0,3104627.77,0,0,3104627.77,3657599.23,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Masonry,1
978248,FL,MIAMI DADE COUNTY,0,1095441.75,0,0,1095441.75,1101795.31,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
833541,FL,MIAMI DADE COUNTY,0,230984.55,0,0,230984.55,272413.94,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
445068,FL,MIAMI DADE COUNTY,0,265681.8,0,265681.8,265681.8,220171.57,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
963461,FL,MIAMI DADE COUNTY,0,103206.27,0,0,103206.27,156221.26,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
698736,FL,MIAMI DADE COUNTY,0,7140890.34,0,0,7140890.34,9360000,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Masonry,1
688709,FL,MIAMI DADE COUNTY,0,21132.71,0,0,21132.71,31907.8,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
426297,FL,MIAMI DADE COUNTY,0,573777.7,0,0,573777.7,550539.7,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
711671,FL,MIAMI DADE COUNTY,0,231975.9,0,231975.9,231975.9,346536.73,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
277314,FL,MIAMI DADE COUNTY,0,138789,0,138789,138789,155818.41,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
163283,FL,MIAMI DADE COUNTY,0,876600000,0,0,876600000,1152000000,0,0,0,0,25.863385,-80.322405,Commercial,Steel Frame,1
677498,FL,MIAMI DADE COUNTY,0,35688.6,0,35688.6,35688.6,40281.54,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
646468,FL,MIAMI DADE COUNTY,0,9000000,0,9000000,9000000,14040000,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Concrete,1
821546,FL,MIAMI DADE COUNTY,0,40645.35,0,0,40645.35,60529.38,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
664783,FL,MIAMI DADE COUNTY,0,425289.15,0,0,425289.15,382943.96,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
571994,FL,MIAMI DADE COUNTY,0,2090912.3,0,0,2090912.3,2037824.03,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Masonry,1
320526,FL,MIAMI DADE COUNTY,0,31723.2,0,31723.2,31723.2,44271.31,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
249920,FL,MIAMI DADE COUNTY,0,124910.1,0,124910.1,124910.1,148950.8,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
973134,FL,MIAMI DADE COUNTY,0,1488016.35,0,0,1488016.35,1213888.03,0,0,0,0,25.860665,-80.32233,Residential,Masonry,1
285949,FL,MIAMI DADE COUNTY,0,8808144.75,0,0,8808144.75,12960000,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Masonry,1
997155,FL,MIAMI DADE COUNTY,0,435774.56,0,0,435774.56,540855.49,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
444222,FL,MIAMI DADE COUNTY,0,6939.45,0,0,6939.45,4845.47,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
804441,FL,MIAMI DADE COUNTY,0,3367615.95,0,0,3367615.95,5607080.56,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Masonry,1
603080,FL,MIAMI DADE COUNTY,0,25830000,0,0,25830000,28800000,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Concrete,1
799459,FL,MIAMI DADE COUNTY,0,234949.95,0,0,234949.95,373085.48,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
795184,FL,MIAMI DADE COUNTY,0,103100.4,0,103100.4,103100.4,131143.71,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
844883,FL,MIAMI DADE COUNTY,0,973505.7,0,973505.7,973505.7,1370306.62,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
249784,FL,MIAMI DADE COUNTY,0,9913.5,0,9913.5,9913.5,7107.56,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
918742,FL,MIAMI DADE COUNTY,0,13878.9,0,13878.9,13878.9,21111.25,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
539672,FL,MIAMI DADE COUNTY,0,13878.9,0,13878.9,13878.9,11632.06,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
871820,FL,MIAMI DADE COUNTY,0,6939.45,0,0,6939.45,7770.57,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
316701,FL,MIAMI DADE COUNTY,0,42628.05,0,0,42628.05,62202.85,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
430328,FL,MIAMI DADE COUNTY,0,361908.39,0,0,361908.39,286826.87,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
362952,FL,MIAMI DADE COUNTY,0,12887.55,0,0,12887.55,18301.09,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
687660,FL,MIAMI DADE COUNTY,0,15861.6,0,15861.6,15861.6,25355.2,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
621495,FL,MIAMI DADE COUNTY,0,338050.35,0,0,338050.35,466466.21,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
567665,FL,MIAMI DADE COUNTY,0,901137.15,0,0,901137.15,1021823.75,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
892256,FL,MIAMI DADE COUNTY,0,64437.75,0,0,64437.75,99594.99,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
592432,FL,MIAMI DADE COUNTY,0,44610.75,0,0,44610.75,57281.1,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
469552,FL,MIAMI DADE COUNTY,0,1249101,0,1249101,1249101,1335978.47,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
597979,FL,MIAMI DADE COUNTY,0,57498.3,0,57498.3,57498.3,63428.1,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
555592,FL,MIAMI DADE COUNTY,0,116979.3,0,116979.3,116979.3,111085.88,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
697567,FL,MIAMI DADE COUNTY,0,171503.55,0,0,171503.55,223425.22,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
207911,FL,MIAMI DADE COUNTY,0,162581.4,0,162581.4,162581.4,179782.51,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
467091,FL,MIAMI DADE COUNTY,0,214131.6,0,214131.6,214131.6,274672.6,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
993106,FL,MIAMI DADE COUNTY,0,127884.15,0,0,127884.15,104646.58,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
813902,FL,MIAMI DADE COUNTY,0,117970.65,0,0,117970.65,169175.57,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
380174,FL,MIAMI DADE COUNTY,0,219088.35,0,0,219088.35,239962.21,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
822159,FL,MIAMI DADE COUNTY,0,10080000,0,0,10080000,18000000,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Concrete,1
294897,FL,MIAMI DADE COUNTY,0,12240000,0,12240000,12240000,12240000,0,0,0,0,25.863385,-80.322405,Commercial,Reinforced Concrete,1
708812,FL,MIAMI DADE COUNTY,0,1418447.87,0,0,1418447.87,1915211.01,0,0,0,0,25.863385,-80.322405,Residential,Masonry,1
348260,FL,MIAMI DADE COUNTY,0,300214.49,0,0,300214.49,422101.57,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
624052,FL,MIAMI DADE COUNTY,0,27127.82,0,0,27127.82,33137.44,0,0,0,0,25.863385,-80.322405,Residential,Wood,1
794698,FL,MIAMI DADE COUNTY,0,2292828.23,0,0,2292828.23,1975172.93,0,0,0,0,25.85326,-80.32004,Commercial,Reinforced Masonry,1
752717,FL,MIAMI DADE COUNTY,0,4779972.13,0,0,4779972.13,5195409.07,0,0,0,0,25.86652,-80.320625,Commercial,Reinforced Masonry,1
219800,FL,MIAMI DADE COUNTY,0,821717.46,0,0,821717.46,1332748.47,0,0,0,0,25.87973,-80.28698,Residential,Masonry,1
376042,FL,MIAMI DADE COUNTY,0,3278684.16,0,0,3278684.16,4798459.18,0,0,0,0,25.86665,-80.315453,Commercial,Reinforced Masonry,1
297456,FL,MIAMI DADE COUNTY,36637.2,36637.2,36637.2,36637.2,36637.2,55181.56,0,0,0,0,25.86537,-80.31224,Residential,Wood,1
841451,FL,MIAMI DADE COUNTY,0,1949061.15,0,0,1949061.15,1888640.25,0,0,0,0,25.85561,-80.30702,Commercial,Reinforced Masonry,1
343254,FL,MIAMI DADE COUNTY,0,62730000,0,0,62730000,88740000,0,0,0,0,25.86665,-80.318741,Commercial,Steel Frame,1
959557,FL,MIAMI DADE COUNTY,0,7379103.68,0,0,7379103.68,11610000,0,0,0,0,25.8606,-80.2702,Commercial,Reinforced Masonry,4
562527,FL,MIAMI DADE COUNTY,0,59310.01,0,0,59310.01,67301.15,0,0,0,0,25.85395,-80.26765,Residential,Wood,1
519379,FL,MIAMI DADE COUNTY,0,9810000,0,9810000,9810000,9270000,0,491400,0,0,25.873377,-80.266869,Commercial,Reinforced Concrete,1
765203,FL,MIAMI DADE COUNTY,0,674200.8,0,674200.8,674200.8,862012.92,0,0,0,0,25.873672,-80.264313,Residential,Masonry,3
487986,FL,MIAMI DADE COUNTY,0,737100,0,737100,737100,879396.42,0,36855,0,0,25.873672,-80.264313,Residential,Masonry,3
378899,FL,MIAMI DADE COUNTY,0,986534.64,0,0,986534.64,1206950.16,0,0,0,0,25.873672,-80.264313,Residential,Masonry,3
836138,FL,MIAMI DADE COUNTY,0,45208.8,0,45208.8,45208.8,54354.72,0,0,0,0,25.873672,-80.264313,Residential,Wood,3
246104,FL,MIAMI DADE COUNTY,0,550368,0,550368,550368,547004.15,0,27518.4,0,0,25.873672,-80.264313,Residential,Masonry,3
118000,FL,MIAMI DADE COUNTY,0,45000,0,45000,45000,55102.95,0,2250,0,0,25.873672,-80.264313,Residential,Wood,3
772475,FL,MIAMI DADE COUNTY,0,5841439.86,0,0,5841439.86,5317754.78,0,0,0,0,25.873672,-80.264313,Commercial,Reinforced Masonry,3
623406,FL,MIAMI DADE COUNTY,122875.2,122875.2,122875.2,122875.2,122875.2,134179.72,0,0,0,0,25.872375,-80.281494,Residential,Wood,1
157315,FL,MIAMI DADE COUNTY,0,45647.55,0,0,45647.55,35407.89,0,0,0,0,25.877003,-80.269005,Residential,Wood,1
856153,FL,MIAMI DADE COUNTY,0,1107964.89,0,0,1107964.89,1464640.95,0,0,0,0,25.877003,-80.269005,Residential,Masonry,1
755554,FL,MIAMI DADE COUNTY,0,217364.47,0,0,217364.47,248416.29,0,0,0,0,25.877003,-80.269005,Residential,Wood,1
352516,FL,MIAMI DADE COUNTY,0,2342882.88,0,0,2342882.88,2772370.8,0,0,0,0,25.852556,-80.268669,Commercial,Reinforced Masonry,1
592006,FL,MIAMI DADE COUNTY,0,3621160.62,0,0,3621160.62,3078037.22,0,0,0,0,25.852556,-80.268669,Commercial,Reinforced Masonry,1
615879,FL,MIAMI DADE COUNTY,0,2239048.44,0,0,2239048.44,2784283.6,0,0,0,0,25.852556,-80.268669,Commercial,Reinforced Masonry,1
254386,FL,MIAMI DADE COUNTY,0,91756.31,0,0,91756.31,164575.04,0,0,0,0,25.852556,-80.268669,Residential,Wood,1
450818,FL,MIAMI DADE COUNTY,0,17370000,0,0,17370000,16740000,0,0,0,0,25.87742,-80.269028,Commercial,Reinforced Concrete,1
863827,FL,MIAMI DADE COUNTY,0,911770.29,0,0,911770.29,1583941.94,0,0,0,0,25.87742,-80.269028,Residential,Masonry,1
562546,FL,MIAMI DADE COUNTY,0,578648.77,0,0,578648.77,518935.11,0,0,0,0,25.87742,-80.269028,Residential,Masonry,1
858667,FL,MIAMI DADE COUNTY,0,73036.08,0,0,73036.08,79199.16,0,0,0,0,25.8652,-80.277878,Residential,Wood,1
309482,FL,MIAMI DADE COUNTY,0,19333.08,0,0,19333.08,27313.29,0,0,0,0,25.8652,-80.277878,Residential,Wood,1
873263,FL,MIAMI DADE COUNTY,12474,12474,0,12474,12474,21289.35,0,0,0,0,25.8652,-80.277878,Residential,Wood,1
288144,FL,MIAMI DADE COUNTY,356335.2,356335.2,0,356335.2,356335.2,457314.18,0,0,0,0,25.8652,-80.277878,Residential,Wood,1
175920,FL,MIAMI DADE COUNTY,0,1125804.06,0,0,1125804.06,1339076.38,0,0,0,0,25.861336,-80.272652,Residential,Masonry,1
324472,FL,MIAMI DADE COUNTY,0,13246.74,0,0,13246.74,13901.13,0,0,0,0,25.861336,-80.272652,Residential,Wood,1
617693,FL,MIAMI DADE COUNTY,0,5889435.21,0,0,5889435.21,7296327.05,0,0,0,0,25.861336,-80.272652,Commercial,Reinforced Masonry,1
589075,FL,MIAMI DADE COUNTY,0,42246.36,0,0,42246.36,52472.26,0,0,0,0,25.861336,-80.272652,Residential,Wood,1
567149,FL,MIAMI DADE COUNTY,0,144909.65,0,0,144909.65,116055.24,0,0,0,0,25.861336,-80.272652,Residential,Wood,1
141458,FL,MIAMI DADE COUNTY,0,164211.14,0,0,164211.14,181026.36,0,0,0,0,25.861336,-80.272652,Residential,Wood,1
804613,FL,MIAMI DADE COUNTY,0,1780745.22,0,0,1780745.22,2448581.66,0,0,0,0,25.879543,-80.281265,Residential,Masonry,1
668299,FL,MIAMI DADE COUNTY,0,696349.26,0,0,696349.26,929849.79,0,0,0,0,25.879543,-80.281265,Residential,Masonry,1
864311,FL,MIAMI DADE COUNTY,377910.9,377910.9,0,377910.9,377910.9,412797.74,0,0,0,0,25.879543,-80.281265,Residential,Masonry,1
436596,FL,MIAMI DADE COUNTY,0,183512.63,0,0,183512.63,314076.72,0,0,0,0,25.879543,-80.281265,Residential,Wood,1
925049,FL,MIAMI DADE COUNTY,0,619231.39,0,0,619231.39,642955.39,0,0,0,0,25.874542,-80.268456,Residential,Masonry,1
956544,FL,MIAMI DADE COUNTY,0,1152174.6,0,1152174.6,1152174.6,1491973.93,0,0,0,0,25.84891,-80.27338,Residential,Masonry,1
604956,FL,MIAMI DADE COUNTY,0,524170.88,0,0,524170.88,458365.42,0,0,0,0,25.86766,-80.26278,Residential,Masonry,1
441101,FL,MIAMI DADE COUNTY,393386.4,393386.4,0,0,393386.4,503640.02,0,0,0,0,25.84432,-80.27057,Residential,Masonry,4
189032,FL,MIAMI DADE COUNTY,490338,490338,490338,490338,490338,669105.43,0,0,0,0,25.84462,-80.26796,Residential,Masonry,4
840176,FL,MIAMI DADE COUNTY,66123,66123,66123,66123,66123,68040.57,0,0,0,0,25.84659,-80.26994,Residential,Wood,1
651276,FL,MIAMI DADE COUNTY,2867310.9,2867310.9,2867310.9,2867310.9,2867310.9,2347897.53,0,0,0,0,25.84503,-80.27304,Commercial,Reinforced Masonry,4
928562,FL,MIAMI DADE COUNTY,0,112491,0,112491,112491,155282.58,0,0,0,0,25.85608,-80.28245,Residential,Wood,1
669261,FL,MIAMI DADE COUNTY,0,112491,0,112491,112491,167365.91,0,0,0,0,25.85608,-80.28228,Residential,Wood,1
185798,FL,MIAMI DADE COUNTY,0,112491,0,112491,112491,122502.7,0,0,0,0,25.85609,-80.28195,Residential,Wood,1
849206,FL,MIAMI DADE COUNTY,0,387855,0,387855,387855,433805.73,0,0,0,0,25.84744,-80.27281,Residential,Masonry,1
186163,FL,MIAMI DADE COUNTY,0,189000,0,189000,189000,217546.56,0,9450,0,0,25.838368,-80.272625,Residential,Wood,1
291649,FL,MIAMI DADE COUNTY,0,78990.77,0,0,78990.77,115170.91,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
247472,FL,MIAMI DADE COUNTY,0,75729.23,0,0,75729.23,117097.98,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
816165,FL,MIAMI DADE COUNTY,0,210083.17,0,0,210083.17,244093.12,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
924407,FL,MIAMI DADE COUNTY,0,53867.48,0,0,53867.48,80956.36,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
817166,FL,MIAMI DADE COUNTY,0,570892.69,0,0,570892.69,989462.08,0,0,0,0,25.881714,-80.275124,Residential,Masonry,1
209693,FL,MIAMI DADE COUNTY,0,242080.46,0,0,242080.46,169561.63,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
590090,FL,MIAMI DADE COUNTY,0,50209.28,0,0,50209.28,70835.65,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
681147,FL,MIAMI DADE COUNTY,0,40026.53,0,0,40026.53,63740.17,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
772315,FL,MIAMI DADE COUNTY,0,402066.88,0,0,402066.88,574479.58,0,0,0,0,25.881714,-80.275124,Residential,Masonry,1
379434,FL,MIAMI DADE COUNTY,0,598796.9,0,0,598796.9,955344.53,0,0,0,0,25.881714,-80.275124,Residential,Masonry,1
393391,FL,MIAMI DADE COUNTY,0,32010.69,0,0,32010.69,26765.29,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
335127,FL,MIAMI DADE COUNTY,0,105920.23,0,0,105920.23,157520.32,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
313866,FL,MIAMI DADE COUNTY,0,163944.51,0,0,163944.51,247364.72,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
183638,FL,MIAMI DADE COUNTY,0,112575.23,0,0,112575.23,174212.42,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
731019,FL,MIAMI DADE COUNTY,0,221455.2,0,0,221455.2,274099.53,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
839394,FL,MIAMI DADE COUNTY,0,177060.07,0,0,177060.07,211456.46,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
969712,FL,MIAMI DADE COUNTY,0,79786.33,0,0,79786.33,104786.57,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
759244,FL,MIAMI DADE COUNTY,0,79786.33,0,0,79786.33,136514.4,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
719516,FL,MIAMI DADE COUNTY,0,65577.8,0,0,65577.8,95146.18,0,0,0,0,25.881714,-80.275124,Residential,Wood,1
544597,FL,MIAMI DADE COUNTY,0,559737.72,0,0,559737.72,601257.94,0,0,0,0,25.867033,-80.280907,Residential,Masonry,1
966875,FL,MIAMI DADE COUNTY,0,3091113.3,0,0,3091113.3,2305741.78,0,0,0,0,25.87961,-80.2624,Commercial,Reinforced Masonry,3
738676,FL,MIAMI DADE COUNTY,0,0,0,216000,216000,340394.4,0,0,0,900,25.84933,-80.27316,Residential,Wood,1
687748,FL,MIAMI DADE COUNTY,0,11610000,0,0,11610000,16920000,0,0,0,0,25.918043,-80.285469,Commercial,Reinforced Concrete,1
878004,FL,MIAMI DADE COUNTY,0,1212547.78,0,0,1212547.78,1145202.88,0,0,0,0,25.913256,-80.309692,Residential,Masonry,1
562180,FL,MIAMI DADE COUNTY,0,915588.27,0,0,915588.27,1046929.41,0,0,0,0,25.889887,-80.3078,Residential,Masonry,1
583081,FL,MIAMI DADE COUNTY,0,104400,0,104400,104400,139605.77,0,5220,0,0,25.889606,-80.303787,Residential,Wood,3
139511,FL,MIAMI DADE COUNTY,0,315000,0,315000,315000,424666.62,0,15750,0,0,25.890368,-80.307823,Residential,Wood,1
402673,FL,MIAMI DADE COUNTY,0,98280,0,98280,98280,125046.36,0,4914,0,0,25.890368,-80.307823,Residential,Wood,1
587999,FL,MIAMI DADE COUNTY,0,294840,0,294840,294840,259871.98,0,14742,0,0,25.890368,-80.307823,Residential,Wood,1
605519,FL,MIAMI DADE COUNTY,0,1474200,0,1474200,1474200,1988672.21,0,73710,0,0,25.890368,-80.307823,Residential,Masonry,1
527990,FL,MIAMI DADE COUNTY,0,29484,0,29484,29484,26116.34,0,1474.2,0,0,25.890368,-80.307823,Residential,Wood,1
728038,FL,MIAMI DADE COUNTY,203310,203310,203310,203310,203310,288862.85,0,0,0,0,25.90538,-80.30821,Residential,Wood,1
830555,FL,MIAMI DADE COUNTY,0,6472.62,0,0,6472.62,9570.55,0,0,0,0,25.892481,-80.29805,Residential,Wood,1
474080,FL,MIAMI DADE COUNTY,0,75822.12,0,0,75822.12,81697.58,0,0,0,0,25.892481,-80.29805,Residential,Wood,1
230801,FL,MIAMI DADE COUNTY,0,1939012.02,0,0,1939012.02,2791169.02,0,0,0,0,25.892481,-80.29805,Commercial,Reinforced Masonry,1
937703,FL,MIAMI DADE COUNTY,0,605652.3,0,605652.3,605652.3,887862.65,0,0,0,0,25.916672,-80.308968,Residential,Masonry,1
323696,FL,MIAMI DADE COUNTY,0,1307469.24,0,0,1307469.24,1637056.09,0,0,0,0,25.916672,-80.308968,Residential,Masonry,1
324250,FL,MIAMI DADE COUNTY,0,2380074.84,0,0,2380074.84,2043532.26,0,0,0,0,25.908812,-80.306999,Commercial,Reinforced Masonry,1
863099,FL,MIAMI DADE COUNTY,0,117431.82,0,0,117431.82,114181.31,0,0,0,0,25.916672,-80.308968,Residential,Wood,1
607696,FL,MIAMI DADE COUNTY,0,385583.22,0,0,385583.22,626455.52,0,0,0,0,25.919306,-80.31076,Residential,Masonry,1
736477,FL,MIAMI DADE COUNTY,0,1852221.6,0,1852221.6,1852221.6,2518013.77,0,0,0,0,25.906338,-80.298859,Commercial,Reinforced Masonry,1
301567,FL,MIAMI DADE COUNTY,0,1871985.6,0,1871985.6,1871985.6,2006469.05,0,0,0,0,25.906513,-80.298958,Commercial,Reinforced Masonry,1
175822,FL,MIAMI DADE COUNTY,0,1937352.6,0,1937352.6,1937352.6,2289857.78,0,0,0,0,25.906687,-80.299065,Commercial,Reinforced Masonry,1
346442,FL,MIAMI DADE COUNTY,0,1987977.6,0,1987977.6,1987977.6,1737492.42,0,0,0,0,25.907244,-80.299278,Commercial,Reinforced Masonry,1
883728,FL,MIAMI DADE COUNTY,0,19170000,0,0,19170000,26460000,0,0,0,0,25.924814,-80.290298,Commercial,Reinforced Concrete,1
706338,FL,MIAMI DADE COUNTY,0,31860000,0,0,31860000,24930000,0,0,0,0,25.895159,-80.308044,Commercial,Reinforced Concrete,1
851771,FL,MIAMI DADE COUNTY,0,2136893.22,0,0,2136893.22,1987823.55,0,0,0,0,25.895159,-80.308044,Commercial,Reinforced Masonry,1
791263,FL,MIAMI DADE COUNTY,0,1182379.95,0,0,1182379.95,1863941.59,0,0,0,0,25.895159,-80.308044,Residential,Masonry,1
303832,FL,MIAMI DADE COUNTY,89505,89505,0,89505,89505,142849.98,0,0,0,0,25.895159,-80.308044,Residential,Wood,1
736926,FL,MIAMI DADE COUNTY,0,9900000,0,0,9900000,17010000,0,0,0,0,25.895159,-80.308044,Commercial,Reinforced Concrete,1
336995,FL,MIAMI DADE COUNTY,0,1904660.64,0,0,1904660.64,2973647.61,0,0,0,0,25.895159,-80.308044,Commercial,Reinforced Masonry,1
456941,FL,MIAMI DADE COUNTY,0,144909.65,0,0,144909.65,188808.43,0,0,0,0,25.895159,-80.308044,Residential,Wood,1
706134,FL,MIAMI DADE COUNTY,1131343.2,1131343.2,0,1131343.2,1131343.2,1958864.18,0,0,0,0,25.916967,-80.294441,Residential,Masonry,1
427407,FL,MIAMI DADE COUNTY,0,228237.75,0,0,228237.75,182074.84,0,0,0,0,25.916967,-80.294441,Residential,Wood,1
715094,FL,MIAMI DADE COUNTY,2739130.2,2739130.2,0,2739130.2,2739130.2,3344477.97,0,0,0,0,25.903187,-80.308403,Commercial,Reinforced Masonry,1
871029,FL,MIAMI DADE COUNTY,0,7261553.16,0,0,7261553.16,7119226.72,0,0,0,0,25.903187,-80.308403,Commercial,Reinforced Masonry,1
533420,FL,MIAMI DADE COUNTY,0,17550000,0,0,17550000,16110000,0,0,0,0,25.916967,-80.294441,Commercial,Reinforced Concrete,1
697407,FL,MIAMI DADE COUNTY,0,675473.76,0,0,675473.76,858486.62,0,0,0,0,25.889946,-80.296402,Residential,Masonry,1
271284,FL,MIAMI DADE COUNTY,0,579908.52,0,0,579908.52,782271.08,0,0,0,0,25.889946,-80.296402,Residential,Masonry,1
425112,FL,MIAMI DADE COUNTY,2663293.5,2663293.5,0,2663293.5,2663293.5,2801347.98,0,0,0,0,25.889946,-80.296402,Commercial,Reinforced Masonry,1
623692,FL,MIAMI DADE COUNTY,178167.6,178167.6,0,178167.6,178167.6,206665.51,0,0,0,0,25.889946,-80.296402,Residential,Wood,1
267091,FL,MIAMI DADE COUNTY,0,8258717.61,0,0,8258717.61,7428832.11,0,0,0,0,25.890043,-80.31588,Commercial,Reinforced Masonry,1
